target_id	length	eff_length	est_counts	tpm
Smic497	4479	4267.82	21.4469	0.574145
Smic498	1596	1384.82	157	12.9529
Smic499	330	127.991	1	0.892659
Smic500	1125	913.824	0	0
Smic501	1857	1645.82	24	1.66606
Smic502	16107	15895.8	746.857	5.36807
Smic503	4314	4102.82	7	0.19493
Smic504	3288	3076.82	34	1.26252
Smic505	1329	1117.82	30	3.06628
Smic506	1881	1669.82	35	2.39475
Smic507	2289	2077.82	195	10.7223
Smic508	1611	1399.82	31	2.53018
Smic509	1725	1513.82	1	0.0754724
Smic510	1308	1096.82	19	1.97916
Smic511	1209	997.824	17	1.94652
Smic512	747	536.805	152	32.3512
Smic513	5724	5512.82	0	0
Smic514	3651	3439.82	40	1.32858
Smic515	2010	1798.82	380	24.1356
Smic516	2064	1852.82	37	2.28156
Smic517	2844	2632.82	29	1.25846
Smic518	2748	2536.82	48	2.16179
Smic519	3213	3001.82	46.4707	1.76871
Smic520	684	474.109	17	4.0967
Smic521	441	232.398	37	18.19
Smic522	3384	3172.82	24	0.864229
Smic523	1188	976.824	34	3.97673
Smic524	462	253.107	1	0.451397
Smic525	6165	5953.82	35	0.671638
Smic526	5847	5635.82	244	4.94648
Smic527	1050	838.824	29	3.94994
Smic528	2442	2230.82	18	0.921872
Smic529	561	351.344	12	3.90222
Smic530	1425	1213.82	136	12.8011
Smic531	246	62.0209	0	0
Smic532	489	279.623	8	3.26875
Smic533	456	247.132	40	18.4924
Smic534	432	223.602	61	31.1686
Smic535	8496	8284.82	422	5.81959
Smic536	4875	4663.82	0	0
Smic537	2493	2281.82	119	5.95838
Smic538	1578	1366.82	4	0.334357
Smic539	7122	6910.82	0	0
Smic540	1416	1204.82	0	0
Smic541	1305	1093.82	0	0
Smic542	1560	1348.82	20	1.6941
Smic543	708	497.963	14	3.21214
Smic544	351	146.721	1	0.778701
Smic545	846	635.117	12	2.15869
Smic546	2718	2506.82	89	4.0563
Smic547	3756	3544.82	35	1.12807
Smic548	3294	3082.82	15	0.555912
Smic549	5394	5182.82	346	7.62734
Smic550	1167	955.824	29	3.46644
Smic551	1737	1525.82	100	7.48788
Smic552	780	569.529	15	3.00912
Smic553	207	36.6411	0	0
Smic554	381	174.41	0	0
Smic555	6390	6178.82	125	2.31136
Smic556	7365	7153.82	26	0.415239
Smic557	1653	1441.82	15	1.18862
Smic558	3390	3178.82	3	0.107825
Smic559	3777	3565.82	0	0
Smic560	2037	1825.82	34	2.12757
Smic561	1872	1660.82	17	1.16947
Smic562	558	348.344	30	9.83957
Smic563	2064	1852.82	169	10.4212
Smic564	1512	1300.82	0	0
Smic565	3495	3283.82	0	0
Smic566	1839	1627.82	19	1.33355
Smic567	3816	3604.82	166	5.26123
Smic568	2835	2623.82	1	0.043544
Smic569	2202	1990.82	26	1.49212
Smic570	3498	3286.82	0	0
Smic571	525	315.412	0	0
Smic572	615	405.192	0	0
Smic573	817	606.239	0	0
Smic574	1284	1072.82	9	0.958468
Smic575	2310	2098.82	0	0
Smic576	2280	2068.82	0	0
Smic577	1422	1210.82	0	0
Smic578	7095	6883.82	0	0
Smic579	2202	1990.82	0	0
Smic580	1212	1000.82	0	0
Smic581	4698	4486.82	8	0.203711
Smic582	3690	3478.82	0	0
Smic583	543	333.412	1	0.342675
Smic584	1215	1003.82	98	11.154
Smic585	384	177.249	29	18.6929
Smic586	906	695.117	0	0
Smic587	2592	2380.82	0	0
Smic588	2601	2389.82	0	0
Smic589	720	509.912	0	0
Smic590	1254	1042.82	155	16.9818
Smic591	603	393.233	0	0
Smic592	1710	1498.82	147.005	11.2058
Smic593	7533	7321.82	0	0
Smic594	1077	865.824	0	0
Smic595	276	83.9626	0	0
Smic596	1209	997.824	24	2.74802
Smic597	2625	2413.82	69	3.26593
Smic598	558	348.344	10	3.27986
Smic599	2112	1900.82	233	14.0048
Smic600	1500	1288.82	86	7.62374
Smic601	447	238.327	22	10.5466
Smic602	1881	1669.82	26	1.77896
Smic603	1308	1096.82	36	3.74998
Smic604	1581	1369.82	4	0.333625
Smic605	498	288.565	18	7.12675
Smic606	3375	3163.82	35	1.26392
Smic607	5715	5503.82	90	1.86828
Smic608	2841	2629.82	0	0
Smic609	4890	4678.82	54	1.31862
Smic610	774	563.586	19	3.85174
Smic611	459	250.107	8	3.65449
Smic612	1935	1723.82	0	0
Smic613	1920	1708.82	0	0
Smic614	210	38.5521	4	11.8543
Smic615	474	265.004	16	6.89812
Smic616	279	86.1916	0	0
Smic617	2622	2410.82	29	1.37435
Smic618	3165	2953.82	102.442	3.96238
Smic619	1203	991.824	36	4.14697
Smic620	2103	1891.82	120	7.24709
Smic621	201	33.2488	0	0
Smic622	1140	928.824	135	16.6059
Smic623	1026	814.824	0	0
Smic624	1044	832.824	7	0.960303
Smic625	783	572.529	7	1.3969
Smic626	2229	2017.82	27	1.52878
Smic627	3846	3634.82	0	0
Smic628	2226	2014.82	36	2.0414
Smic629	513	303.506	0	0
Smic630	765	554.586	14	2.88418
Smic631	2601	2389.82	171	8.17511
Smic632	5751	5539.82	1	0.0206237
Smic633	1779	1567.82	2	0.145746
Smic634	3090	2878.82	126.18	5.0077
Smic635	3267	3055.82	36	1.34598
Smic636	8481	8269.82	36	0.497359
Smic637	420	211.841	0	0
Smic638	525	315.412	0	0
Smic639	999	787.824	30	4.35066
Smic640	1209	997.824	31	3.54953
Smic641	219	44.1008	15	38.8605
Smic642	228	49.8896	3	6.87028
Smic643	633	423.109	105	28.3531
Smic644	642	432.109	68	17.9796
Smic645	5484	5272.82	189.456	4.10515
Smic646	10200	9988.82	108.078	1.2362
Smic647	1023	811.824	40	5.62939
Smic648	336	133.257	5	4.2869
Smic649	396	188.643	0	0
Smic650	2085	1873.82	30	1.82918
Smic651	522	312.444	3	1.09702
Smic652	966	754.9	0	0
Smic653	4089	3877.82	0	0
Smic654	315	115.108	0	0
Smic655	1188	976.824	8	0.935701
Smic656	1059	847.824	43	5.79464
Smic657	933	722.047	55	8.70283
Smic658	1581	1369.82	61	5.08778
Smic659	576	366.309	3	0.935702
Smic660	273	81.7496	17	23.7589
Smic661	3420	3208.82	213	7.58398
Smic662	660	450.109	26	6.59963
Smic663	1359	1147.82	79	7.86349
Smic664	2217	2005.82	19	1.08224
Smic665	1581	1369.82	112.513	9.38433
Smic666	1629	1417.82	3	0.241748
Smic667	2436	2224.82	132	6.77863
Smic668	723	512.912	12	2.67302
Smic669	2577	2365.82	127	6.13317
Smic670	1821	1609.82	337	23.9175
Smic671	657	447.109	6	1.53321
Smic672	705	494.963	0	0
Smic673	1344	1132.82	6	0.605135
Smic674	561	351.344	0	0
Smic675	279	86.1916	0	0
Smic676	3930	3718.82	36	1.10601
Smic677	1152	940.824	29	3.5217
Smic678	1596	1384.82	71	5.8577
Smic679	7380	7168.82	102	1.62561
Smic680	2817	2605.82	0	0
Smic681	2844	2632.82	34	1.47544
Smic682	2871	2659.82	100	4.29547
Smic683	3372	3160.82	1	0.0361462
Smic684	2229	2017.82	2	0.113243
Smic685	4080	3868.82	22.331	0.659468
Smic686	1491	1279.82	13	1.16053
Smic687	12528	12316.8	0	0
Smic688	12141	11929.8	42	0.402234
Smic689	1026	814.824	13	1.82282
Smic690	4065	3853.82	318.728	9.44913
Smic691	1086	874.824	13	1.6978
Smic692	2478	2266.82	0	0
Smic693	1017	805.824	0	0
Smic694	762	551.696	0	0
Smic695	804	593.239	0	0
Smic696	23055	22843.8	442	2.21063
Smic697	549	339.379	103	34.675
Smic698	1260	1048.82	6	0.6536
Smic699	1089	877.824	0	0
Smic700	1728	1516.82	25	1.88308
Smic701	5766	5554.82	249	5.12144
Smic702	3402	3190.82	0	0
Smic703	8199	7987.82	345	4.93462
Smic704	642	432.109	32	8.46098
Smic705	780	569.529	8	1.60486
Smic706	2136	1924.82	139	8.25063
Smic707	4014	3802.82	198	5.9487
Smic708	2676	2464.82	202	9.3633
Smic709	12171	11959.8	255	2.43601
Smic710	1800	1588.82	112	8.05389
Smic711	447	238.327	60	28.7635
Smic712	846	635.117	24	4.31739
Smic713	1107	895.824	202	25.7627
Smic714	2415	2203.82	49	2.54029
Smic715	825	614.117	17	3.16272
Smic716	4719	4507.82	329	8.33859
Smic717	1518	1306.82	83	7.25645
Smic718	2451	2239.82	46	2.34643
Smic719	858	647.117	0	0
Smic720	4173	3961.82	300.276	8.65941
Smic721	2346	2134.82	218.724	11.7057
Smic722	3123	2911.82	117	4.59076
Smic723	1416	1204.82	35	3.319
Smic724	1590	1378.82	17	1.40865
Smic725	867	656.117	24	4.1792
Smic726	345	141.24	0	0
Smic727	570	360.309	0	0
Smic728	558	348.344	0	0
Smic729	306	107.476	0	0
Smic730	645	435.109	0	0
Smic731	987	775.824	48	7.06873
Smic732	858	647.117	58	10.2402
Smic733	2481	2269.82	149	7.49994
Smic734	7167	6955.82	0	0
Smic735	4545	4333.82	336	8.85791
Smic736	1308	1096.82	52	5.41664
Smic737	465	256.056	0	0
Smic738	369	163.147	0	0
Smic739	1692	1480.82	57	4.39779
Smic740	906	695.117	0	0
Smic741	669	459.109	7	1.74199
Smic742	1380	1168.82	40	3.90998
Smic743	11355	11143.8	401	4.11125
Smic744	5109	4897.82	70	1.6329
Smic745	792	581.355	7	1.37569
Smic746	1764	1552.82	80	5.88615
