target_id	length	eff_length	est_counts	tpm
Spis8423	823	596.282	1118.69	109.619
Spis8424	1405	1177.72	0	0
Spis8425.t2	2575	2347.72	61.8977	1.54049
Spis8426	2965	2737.72	8	0.170738
Spis8427	3556	3328.72	2	0.0351061
Spis8428	1093	865.723	1	0.0674919
Spis8429	1828	1600.72	12	0.438022
Spis8430	2506	2278.72	16	0.41026
Spis8431	1552	1324.72	6	0.264641
Spis8432	1954	1726.72	5	0.169191
Spis8433	781	554.398	10	1.05392
Spis8434	1522	1294.72	2	0.0902576
Spis8435	535	309.316	0	0
Spis8436	2704	2476.72	4	0.0943655
Spis8437	1915	1687.72	12	0.415442
Spis8438	4639	4411.72	3	0.0397323
Spis8439	1657	1429.72	0	0
Spis8440	2284	2056.72	8	0.227271
Spis8441.t1	2548	2320.72	101	2.5429
Spis8442	451	226.88	30	7.72602
Spis8443.t1	1654	1426.72	93	3.80868
Spis8444	2374	2146.72	2	0.0544358
Spis8445	1810	1582.72	37	1.36593
Spis8446	670	443.657	135	17.7794
Spis8447	1681	1453.72	25	1.00482
Spis8448.t2	1924	1696.72	29	0.99866
Spis8449	1024	796.723	341	25.0079
Spis8450	7252	7024.72	802.831	6.67768
Spis8451	1219	991.723	576	33.9362
Spis8452	730	503.556	19	2.20463
Spis8453	1690	1462.72	168	6.71086
Spis8454	1405	1177.72	690	34.2323
Spis8455	1387	1159.72	728	36.6782
Spis8456	2539	2311.72	229	5.78803
Spis8457	7741	7513.72	32.4207	0.252115
Spis8458	1852	1624.72	19	0.68329
Spis8459.t1	2674	2446.72	34	0.811942
Spis8460	409	186.966	306	95.629
Spis8461	865	638.22	26	2.38031
Spis8462	1282	1054.72	16	0.886364
Spis8463	856	629.22	487	45.2228
Spis8464	3952	3724.72	293	4.59626
Spis8465	1096	868.723	296.255	19.9258
Spis8466	835	608.282	0	0
Spis8467	649	422.7	381.183	52.6904
Spis8468	1603	1375.72	22	0.934378
Spis8469	1924	1696.72	12	0.413239
Spis8470	778	551.453	1	0.105955
Spis8471	1030	802.723	734.916	53.4937
Spis8472.t1	4114	3886.72	70	1.05231
Spis8473	25156	24928.7	1561	3.65876
Spis8474	2215	1987.72	1756	51.6178
Spis8475	655	428.7	74	10.0858
Spis8476	2956	2728.72	367	7.85846
Spis8477	1795	1567.72	105	3.91337
Spis8478	832	605.282	18	1.73758
Spis8479	1123	895.723	4	0.260926
Spis8480	1714	1486.72	53	2.08294
Spis8481	1078	850.723	129	8.85997
Spis8482	2167	1939.72	102	3.07249
Spis8483	2365	2137.72	49	1.33929
Spis8484	727	500.657	1	0.116705
Spis8485.t1	1561	1333.72	31	1.35808
Spis8486	2593	2365.72	163	4.02582
Spis8487	1951	1723.72	148	5.01678
Spis8488	1357	1129.72	18	0.93096
Spis8489	4888	4660.72	154	1.93063
Spis8490	457	232.741	33	8.2846
Spis8491	1111	883.723	0	0
Spis8492.t1	1831	1603.72	0	0
Spis8493	1489	1261.72	72.4262	3.354
Spis8494	784	557.398	21841	2289.48
Spis8495	457	232.741	322	80.8376
Spis8496	2038	1810.72	156	5.03389
Spis8497	1531	1303.72	263	11.7869
Spis8498	3142	2914.72	840	16.8389
Spis8499	1201	973.723	46	2.76028
Spis8500	2638	2410.72	3	0.0727118
Spis8501	1450	1222.72	9	0.430076
Spis8502	2488	2260.72	9	0.232609
Spis8503	361	143.848	18	7.31139
Spis8504	2179	1951.72	27	0.808307
Spis8505	937	710.084	32	2.63312
Spis8506	2275	2047.72	100	2.85338
Spis8507	8197	7969.72	117	0.857775
Spis8508	235	49.03	51	60.777
Spis8509	802	575.342	158	16.0458
Spis8510	1369	1141.72	750	38.3823
Spis8511	775	548.453	2796	297.871
Spis8512	1420	1192.72	77	3.77209
Spis8513	2338	2110.72	755.545	20.9151
Spis8514	484	259.127	177	39.9109
Spis8515	523	297.407	527	103.536
Spis8516	649	422.7	117	16.1728
Spis8517	1090	862.723	20	1.35453
Spis8518	367	149.144	42	16.4541
Spis8519	2086	1858.72	53	1.66606
Spis8520	901	674.153	52	4.50687
Spis8521	1171	943.723	58	3.59099
Spis8522	1546	1318.72	0	0
Spis8523	799	572.342	15	1.53132
Spis8524	658	431.7	5	0.676735
Spis8525	1426	1198.72	554	27.0036
Spis8526	823	596.282	31	3.03767
Spis8527	463	238.576	18	4.40836
Spis8528	1729	1501.72	3057	118.942
Spis8529	3832	3604.72	170.432	2.76255
Spis8530	2521	2293.72	0	0
Spis8531	1036	808.723	74	5.34641
Spis8532	940	712.941	0	0
Spis8533	565	339.028	20	3.44687
Spis8534.t1	2638	2410.72	717	17.3781
Spis8535	1768	1540.72	49	1.85824
Spis8536	2314	2086.72	22	0.616011
Spis8537	2731	2503.72	178	4.15398
Spis8538	505	279.666	0	0
Spis8539	3613	3385.72	84	1.44963
Spis8540	1060	832.723	0	0
Spis8541	2371	2143.72	63	1.71713
Spis8542	3019	2791.72	442	9.25083
Spis8543	3043	2815.72	51	1.05831
Spis8544	1324	1096.72	0	0
Spis8545	5362	5134.72	254	2.89033
Spis8546.t1	1276	1048.72	266	14.8201
Spis8547	274	74.105	2	1.57693
Spis8548	1831	1603.72	234	8.52545
Spis8549	1204	976.723	2	0.119644
Spis8550	1357	1129.72	0	0
Spis8551	1099	871.723	122	8.17734
