target_id	length	eff_length	est_counts	tpm
Smic5733	438	233.103	11	3.80468
Smic5734	3678	3470.85	151	3.50764
Smic5735	1299	1091.85	0	0
Smic5736	2784	2576.85	38	1.18896
Smic5737	492	286.091	0	0
Smic5738	3585	3377.85	95	2.26755
Smic5739	2070	1862.85	135.271	5.85467
Smic5740	3537	3329.85	130	3.14769
Smic5741	5082	4874.85	0	0
Smic5742	2697	2489.85	0	0
Smic5743	1782	1574.85	265	13.5669
Smic5744	1104	896.845	11	0.988891
Smic5745	1212	1004.85	18	1.44426
Smic5746	1632	1424.85	100	5.65855
Smic5747	3264	3056.85	53.9001	1.42164
Smic5748	654	447.159	0	0
Smic5749	15855	15647.8	42.1325	0.217088
Smic5750	540	333.701	1	0.24161
Smic5751	294	101.176	4	3.18754
Smic5752	1077	869.845	27	2.50262
Smic5753	582	375.49	5	1.07361
Smic5754	729	522.114	20	3.08843
Smic5755	894	686.992	53	6.2201
Smic5756	837	630.055	56	7.1661
Smic5757	7230	7022.85	0	0
Smic5758	732	525.114	0	0
Smic5759	1200	992.845	2	0.162413
Smic5760	840	632.992	6	0.764234
Smic5761	4422	4214.85	163	3.11802
Smic5762	3057	2849.85	135	3.81932
Smic5763	4182	3974.85	256	5.1927
Smic5764	3069	2861.85	171.644	4.83566
Smic5765	3987	3779.85	281	5.99384
Smic5766	3912	3704.85	87	1.89331
Smic5767	3441	3233.85	104	2.59291
Smic5768	3495	3287.85	13	0.31879
Smic5769	1158	950.845	172	14.5845
Smic5770	2142	1934.85	119	4.95877
Smic5771	3321	3113.85	0	0
Smic5772	4554	4346.85	137	2.54109
Smic5773	1116	908.845	19	1.68553
Smic5774	375	172.54	4	1.86915
Smic5775	1179	971.845	16	1.32738
Smic5776	3279	3071.85	66	1.73228
Smic5777	2898	2690.85	29	0.868925
Smic5778	2316	2108.85	85	3.24973
Smic5779	696	489.114	19	3.13197
Smic5780	252	68.7361	0	0
Smic5781	5799	5591.85	274	3.95065
Smic5782	465	259.608	15	4.6585
Smic5783	8979	8771.85	202	1.85666
Smic5784	4644	4436.85	334	6.06939
Smic5785	699	492.114	0	0
Smic5786	207	38.2085	0	0
Smic5787	1446	1238.85	14	0.911138
Smic5788	3960	3752.85	47	1.00974
Smic5789	1281	1073.85	7	0.525569
Smic5790	3240	3032.85	5	0.132921
Smic5791	876	668.992	3	0.361554
Smic5792	21234	21026.8	313	1.20017
Smic5793	2520	2312.85	8	0.278879
Smic5794	1074	866.845	8	0.744083
Smic5795	2259	2051.85	9	0.353648
Smic5796	2652	2444.85	318	10.4869
Smic5797	9006	8798.85	0	0
Smic5798	1791	1583.85	15.5	0.789027
Smic5799	5583	5375.85	98	1.46978
Smic5800	3573	3365.85	224.267	5.37209
Smic5801	1794	1586.85	4	0.203235
Smic5802	300	106.094	2	1.51989
Smic5803	2103	1895.85	59	2.50912
Smic5804	204	36.1768	0	0
Smic5805	1593	1385.85	14	0.814491
Smic5806	684	477.114	0	0
Smic5807	249	66.4557	7	8.49257
Smic5808	1719	1511.85	10	0.533293
Smic5809	240	60.1921	2	2.67894
Smic5810	5082	4874.85	0	0
Smic5811	3960	3752.85	10	0.214839
Smic5812	4620	4412.85	156	2.85022
Smic5813	534	327.701	0	0
Smic5814	558	351.6	24	5.50346
Smic5815	4137	3929.85	0	0
Smic5816	1866	1658.85	27.2797	1.32589
Smic5817	1926	1718.85	6	0.281441
Smic5818	1716	1508.85	34	1.8168
Smic5819	378	175.416	4	1.8385
Smic5820	939	731.919	0	0
Smic5821	2991	2783.85	30.0961	0.871643
Smic5822	387	183.762	12	5.265
Smic5823	315	118.641	14	9.51404
Smic5824	678	471.114	17	2.90935
Smic5825	669	462.114	7	1.2213
Smic5826	1628	1420.85	2.08419	0.118267
Smic5827	1392	1184.85	101.926	6.93583
Smic5828	633	426.246	0	0
Smic5829	852	644.992	0	0
Smic5830	567	360.564	0	0
Smic5831	8694	8486.85	116.256	1.10444
Smic5832	2685	2477.85	0	0
Smic5833	5340	5132.85	0	0
Smic5834	1974	1766.85	0	0
Smic5835	2562	2354.85	0	0
Smic5836	1962	1754.85	0	0
Smic5837	2415	2207.85	229	8.36257
Smic5838	738	531.114	2	0.30361
Smic5839	8202	7994.85	0	0
Smic5840	492	286.091	126	35.5091
Smic5841	705	498.114	0	0
Smic5842	1131	923.845	21	1.83271
Smic5843	765	558.114	29	4.18937
Smic5844	1746	1538.85	8	0.419149
Smic5845	2214	2006.85	15	0.60263
Smic5846	375	172.54	0	0
Smic5847	3696	3488.85	113	2.61138
Smic5848	1707	1499.85	46	2.47277
Smic5849	2148	1940.85	65	2.7002
Smic5850	1695	1487.85	8	0.433516
Smic5851	3213	3005.85	42	1.12656
Smic5852	1152	944.845	15	1.27998
Smic5853	930	722.992	0	0
Smic5854	2811	2603.85	60	1.85784
Smic5855	1077	869.845	56	5.19062
Smic5856	10065	9857.85	191	1.56216
Smic5857	4968	4760.85	70	1.18546
Smic5858	681	474.114	0	0
Smic5859	1734	1526.85	29	1.53136
Smic5860	1137	929.845	72	6.24302
Smic5861	3462	3254.85	199	4.92942
Smic5862	1044	836.845	12	1.15614
Smic5863	1167	959.845	10	0.839986
Smic5864	372	169.8	45	21.3672
Smic5865	5250	5042.85	118.171	1.88933
Smic5866	3228	3020.85	31	0.827382
Smic5867	7668	7460.85	131	1.41565
Smic5868	5058	4850.85	452	7.51267
Smic5869	1002	794.845	24	2.43446
Smic5870	1776	1568.85	0	0
Smic5871	1314	1106.85	124	9.0325
Smic5872	2418	2210.85	21	0.765833
Smic5873	1458	1250.85	50	3.22285
Smic5874	1506	1298.85	32	1.9864
Smic5875	8910	8702.85	435	4.02996
Smic5876	2034	1826.85	152	6.70834
Smic5877	297	103.594	0	0
Smic5878	6846	6638.85	142.033	1.72493
Smic5879	3468	3260.85	201	4.9698
Smic5880	3828	3620.85	110.279	2.45559
Smic5881	4050	3842.85	43.0943	0.904149
Smic5882	1788	1580.85	0	0
Smic5883	576	369.564	0	0
Smic5884	927	719.992	26	2.91152
Smic5885	3201	2993.85	54	1.45424
Smic5886	720	513.114	23	3.61399
Smic5887	399	195.17	1	0.413105
Smic5888	1698	1490.85	4	0.216322
Smic5889	843	635.992	5	0.633858
Smic5890	5961	5753.85	0	0
Smic5891	261	75.2515	2	2.14283
Smic5892	5784	5576.85	4	0.0578288
Smic5893	384	180.928	4	1.78249
Smic5894	1131	923.845	0	0
Smic5895	3090	2882.85	0	0
Smic5896	1347	1139.85	23	1.62688
Smic5897	1176	968.845	0	0
Smic5898	837	630.055	260	33.2712
Smic5899	3945	3737.85	5	0.10785
Smic5900	537	330.701	1	0.243802
Smic5901	357	155.915	3	1.55133
Smic5902	1140	932.845	1	0.0864298
Smic5903	225	49.7035	14	22.7099
Smic5904	4539	4331.85	0	0
Smic5905	6957	6749.85	67	0.800302
Smic5906	6978	6770.85	414.071	4.93065
Smic5907	1854	1646.85	9	0.440619
Smic5908	216	43.6937	0	0
Smic5909	927	719.992	1	0.111981
Smic5910	2313	2105.85	56	2.14405
Smic5911	630	423.246	76	14.4775
Smic5912	1815	1607.85	42	2.1061
Smic5913	1260	1052.85	7	0.536052
Smic5914	540	333.701	4	0.966441
Smic5915	3414	3206.85	0	0
Smic5916	4245	4037.85	30	0.599025
Smic5917	279	89.1554	0	0
Smic5918	654	447.159	0	0
Smic5919	1689	1481.85	83	4.51594
Smic5920	1092	884.845	0	0
Smic5921	6306	6098.85	94.4862	1.24909
Smic5922	2784	2576.85	99	3.09756
Smic5923	11655	11447.8	160.08	1.12742
Smic5924	372	169.8	31	14.7196
Smic5925	6357	6149.85	87.0126	1.14075
Smic5926	3894	3686.85	48	1.04969
Smic5927	3135	2927.85	0	0
Smic5928	3366	3158.85	10	0.255238
Smic5929	5844	5636.85	32.5456	0.465511
Smic5930	1236	1028.85	57	4.46681
Smic5931	3540	3332.85	271	6.55582
Smic5932	2127	1919.85	12	0.503951
Smic5933	1182	974.845	22	1.81953
Smic5934	1881	1673.85	5	0.24084
Smic5935	3384	3176.85	51	1.29434
Smic5936	1539	1331.85	61	3.69274
Smic5937	4569	4361.85	72.1268	1.33321
Smic5938	2928	2720.85	93	2.75583
Smic5939	2085	1877.85	71	3.0484
Smic5940	1623	1415.85	23	1.30974
Smic5941	966	758.845	11	1.16873
Smic5942	2223	2015.85	200	7.99919
Smic5943	2247	2039.85	9	0.355728
Smic5944	2256	2048.85	57	2.24305
Smic5945	4308	4100.85	159	3.12606
Smic5946	1407	1199.85	44	2.95665
Smic5947	1176	968.845	7	0.582528
Smic5948	1443	1235.85	9	0.587153
Smic5949	3246	3038.85	16	0.424507
Smic5950	1959	1751.85	54	2.48526
Smic5951	1083	875.845	27	2.48548
Smic5952	1047	839.845	4	0.384002
Smic5953	750	543.114	7	1.03916
Smic5954	525	318.765	1	0.252931
Smic5955	1164	956.845	3	0.252786
Smic5956	2352	2144.85	11	0.413495
Smic5957	222	47.6494	6	10.1524
Smic5958	1449	1241.85	59	3.83052
Smic5959	3432	3224.85	38	0.950053
Smic5960	1578	1370.85	9	0.529331
Smic5961	1566	1358.85	7	0.415338
Smic5962	1911	1703.85	33	1.56155
Smic5963	2499	2291.85	127	4.46778
Smic5964	4311	4103.85	57	1.11984
Smic5965	2331	2123.85	21	0.797204
Smic5966	2427	2219.85	26	0.94433
Smic5967	1420	1212.85	0	0
Smic5968	354	153.09	0	0
Smic5969	3588	3380.85	26	0.620042
Smic5970	1350	1142.85	0	0
Smic5971	2706	2498.85	28	0.903424
Smic5972	303	108.664	0	0
Smic5973	3612	3404.85	79	1.87069
Smic5974	16254	16046.8	99	0.497415
Smic5975	720	513.114	21	3.29973
Smic5976	7314	7106.85	192	2.1782
Smic5977	954	746.845	68	7.34094
Smic5978	6252	6044.85	82	1.09371
Smic5979	2571	2363.85	128	4.3658
Smic5980	663	456.114	52	9.19186
Smic5981	1623	1415.85	137	7.8015
Smic5982	1476	1268.85	2	0.127085
Smic5983	1032	824.845	23	2.24817
Smic5984	489	283.119	3	0.854329
Smic5985	3579	3371.85	9	0.215203
Smic5986	6549	6341.85	0	0
Smic5987	4020	3812.85	58	1.22646
Smic5988	792	585.114	15	2.06692
Smic5989	207	38.2085	0	0
Smic5990	4662	4454.85	13	0.235279
Smic5991	13287	13079.8	407	2.50879
Smic5992	1071	863.845	51	4.76
Smic5993	2436	2228.85	14	0.506432
Smic5994	8034	7826.85	0	0
Smic5995	4344	4136.85	0	0
Smic5996	717	510.114	72	11.3799
Smic5997	636	429.246	19	3.56878
Smic5998	1758	1550.85	0	0
Smic5999	2823	2615.85	69	2.12672
Smic6000	1005	797.845	11	1.1116
Smic6001	1872	1664.85	52	2.51827
Smic6002	4413	4205.85	92	1.76363
Smic6003	4782	4574.85	209	3.68335
Smic6004	2703	2495.85	8	0.258431
Smic6005	3720	3512.85	54	1.23939
Smic6006	1533	1325.85	66	4.01351
Smic6007	1812	1604.85	15	0.753583
Smic6008	1227	1019.85	72	5.69208
Smic6009	5592	5384.85	166	2.48547
Smic6010	9915	9707.85	347	2.88191
Smic6011	3129	2921.85	84.2105	2.32371
Smic6012	1818	1610.85	42	2.10217
Smic6013	462	256.634	8	2.51333
Smic6014	13608	13400.8	662	3.9829
Smic6015	5052	4844.85	84	1.39789
Smic6016	447	241.96	9	2.99898
Smic6017	1506	1298.85	54	3.35204
Smic6018	2760	2552.85	35	1.10539
Smic6019	942	734.919	2	0.219414
Smic6020	5496	5288.85	37	0.564045
Smic6021	978	770.845	297	31.0644
Smic6022	486	280.119	64	18.4209
Smic6023	744	537.114	0	0
Smic6024	981	773.845	2	0.208377
Smic6025	4863	4655.85	38	0.658049
Smic6026	1191	983.845	12	0.983394
Smic6027	960	752.845	57	6.10439
Smic6028	1611	1403.85	13	0.746616
Smic6029	435	230.173	9	3.15254
Smic6030	5799	5591.85	8	0.115347
Smic6031	7914	7706.85	39.5106	0.413343
Smic6032	5337	5129.85	54.4894	0.856408
Smic6033	2826	2618.85	44	1.35462
Smic6034	1380	1172.85	14.9074	1.02479
Smic6035	1956	1748.85	5	0.230511
Smic6036	2019	1811.85	173.125	7.70393
Smic6037	846	638.992	50	6.30882
Smic6038	2988	2780.85	102.29	2.96572
Smic6039	2373	2165.85	29	1.07955
Smic6040	2586	2378.85	29	0.98289
Smic6041	1923	1715.85	13	0.610855
Smic6042	7863	7655.85	0	0
Smic6043	600	393.413	0	0
Smic6044	4230	4022.85	0	0
Smic6045	3525	3317.85	42	1.02063
Smic6046	870	662.992	42	5.10757
Smic6047	363	161.493	0	0
Smic6048	2952	2744.85	4.15763	0.122124
Smic6049	3390	3182.85	3	0.0759939
Smic6050	3894	3686.85	29.8424	0.652607
Smic6051	1275	1067.85	1.04443	0.0788575
Smic6052	5529	5321.85	111.956	1.69612
Smic6053	210	40.0476	0	0
Smic6054	7632	7424.85	81	0.879571
Smic6055	11073	10865.8	23	0.170662
Smic6056	1586	1378.85	0	0
Smic6057	3828	3620.85	0	0
Smic6058	8121	7913.85	0	0
Smic6059	6312	6104.85	0	0
Smic6060	2127	1919.85	14	0.587943
Smic6061	1275	1067.85	16	1.20805
Smic6062	5094	4886.85	175	2.88724
Smic6063	1008	800.845	17	1.71149
Smic6064	903	695.992	5	0.579214
Smic6065	2799	2591.85	91	2.83078
Smic6066	792	585.114	25	3.44487
Smic6067	1215	1007.85	86	6.87983
Smic6068	2757	2549.85	3	0.0948594
Smic6069	1725	1517.85	0	0
Smic6070	2568	2360.85	0	0
Smic6071	6819	6611.85	355	4.32891
Smic6072	2481	2273.85	0	0
Smic6073	2424	2216.85	21	0.76376
Smic6074	3138	2930.85	76	2.09071
Smic6075	630	423.246	0	0
Smic6076	32259	32051.8	309	0.777282
Smic6077	1146	938.845	0	0
Smic6078	7821	7613.85	117	1.23895
Smic6079	2727	2519.85	55	1.75979
Smic6080	948	740.845	0	0
Smic6081	468	262.608	0	0
Smic6082	3036	2828.85	0	0
Smic6083	9102	8894.85	43	0.389765
Smic6084	495	289.004	0	0
Smic6085	4398	4190.85	11	0.211624
Smic6086	912	704.992	191	21.8435
Smic6087	1452	1244.85	79	5.11664
Smic6088	2511	2303.85	138	4.82946
Smic6089	690	483.114	0	0
Smic6090	258	73.093	0	0
Smic6091	2664	2456.85	16	0.525068
Smic6092	3126	2918.85	11	0.303847
Smic6093	4140	3932.85	136	2.78808
Smic6094	3837	3629.85	127	2.82091
Smic6095	1854	1646.85	136	6.65824
Smic6096	261	75.2515	15	16.0712
Smic6097	786	579.114	75	10.4417
Smic6098	2292	2084.85	124	4.79536
Smic6099	690	483.114	30	5.00663
Smic6100	7860	7652.85	10	0.105354
Smic6101	3441	3233.85	10	0.249318
Smic6102	2517	2309.85	40	1.39621
Smic6103	4941	4733.85	17	0.28954
Smic6104	636	429.246	5	0.939153
Smic6105	534	327.701	0	0
Smic6106	768	561.114	10	1.43689
Smic6107	1506	1298.85	0	0
Smic6108	627	420.288	0	0
Smic6109	7995	7787.85	190	1.96702
Smic6110	9597	9389.85	179	1.53698
Smic6111	912	704.992	0	0
Smic6112	999	791.845	0	0
Smic6113	3459	3251.85	9	0.223144
Smic6114	771	564.114	0	0
Smic6115	1068	860.845	0	0
Smic6116	351	150.369	0	0
Smic6117	7143	6935.85	7	0.0813714
Smic6118	252	68.7361	0	0
Smic6119	1221	1013.85	0	0
Smic6120	657	450.159	0	0
Smic6121	1482	1274.85	0	0
Smic6122	891	683.992	0	0
Smic6123	1539	1331.85	5	0.302684
Smic6124	4602	4394.85	0	0
Smic6125	2055	1847.85	1.51365	0.0660438
Smic6126	612	405.413	15	2.98309
Smic6127	924	716.992	15	1.68675
Smic6128	756	549.114	112	16.4448
Smic6129	2589	2381.85	114	3.85891
Smic6130	870	662.992	6	0.729653
Smic6131	1008	800.845	272	27.3838
Smic6132	3444	3236.85	23	0.5729
Smic6133	1431	1223.85	5	0.329395
Smic6134	540	333.701	9	2.17449
Smic6135	555	348.6	6	1.38771
Smic6136	3915	3707.85	0	0
Smic6137	1701	1493.85	0	0
Smic6138	3333	3125.85	0	0
Smic6139	4686	4478.85	24	0.432034
Smic6140	3279	3071.85	13	0.341206
Smic6141	1410	1202.85	0	0
Smic6142	3873	3665.85	0	0
Smic6143	1515	1307.85	0	0
Smic6144	1665	1457.85	0	0
Smic6145	1107	899.845	3	0.268798
Smic6146	2328	2120.85	29	1.10246
Smic6147	2871	2663.85	77	2.33053
Smic6148	8085	7877.85	52	0.532193
Smic6149	5436	5228.85	117	1.80407
Smic6150	1305	1097.85	0	0
Smic6151	4743	4535.85	0	0
Smic6152	3621	3413.85	0	0
Smic6153	2466	2258.85	5	0.178466
Smic6154	6363	6155.85	325.161	4.25877
Smic6155	2412	2204.85	37.8545	1.38424
Smic6156	2034	1826.85	227	10.0184
Smic6157	2046	1838.85	86	3.77074
Smic6158	2406	2198.85	50	1.83336
Smic6159	3663	3455.85	94	2.19304
Smic6160	894	686.992	0	0
Smic6161	1167	959.845	0	0
Smic6162	4710	4502.85	363	6.49969
Smic6163	3111	2903.85	776.657	21.564
Smic6164	2652	2444.85	315	10.388
Smic6165	1392	1184.85	26	1.76923
Smic6166	4692	4484.85	0	0
Smic6167	2256	2048.85	58	2.2824
Smic6168	2763	2555.85	110	3.47001
Smic6169	7791	7583.85	292.803	3.11286
Smic6170	7293	7085.85	114.639	1.30441
Smic6171	1368	1160.85	95	6.59815
Smic6172	3135	2927.85	68	1.87255
Smic6173	4008	3800.85	149	3.16067
Smic6174	8763	8555.85	0	0
Smic6175	5526	5318.85	219	3.31971
Smic6176	864	656.992	0	0
Smic6177	501	294.916	6	1.64031
Smic6178	1494	1286.85	90	5.63883
Smic6179	849	641.992	7	0.879107
Smic6180	1353	1145.85	51	3.58854
Smic6181	1599	1391.85	14	0.81098
Smic6182	3624	3416.85	0	0
Smic6183	4359	4151.85	11	0.213612
Smic6184	1308	1100.85	103	7.54369
Smic6185	1641	1433.85	121.279	6.81955
Smic6186	1941	1733.85	25	1.16253
Smic6187	963	755.845	287	30.6141
Smic6188	1989	1781.85	201.114	9.1001
Smic6189	3201	2993.85	2	0.0538609
Smic6190	2217	2009.85	177	7.10042
Smic6191	489	283.119	2	0.569553
Smic6192	354	153.09	0	0
Smic6193	6240	6032.85	2	0.0267289
Smic6194	2259	2051.85	0	0
Smic6195	1296	1088.85	4	0.296188
Smic6196	3348	3140.85	6	0.15402
Smic6197	9288	9080.85	11	0.0976651
Smic6198	423	218.533	1	0.368941
Smic6199	2730	2522.85	33	1.05462
Smic6200	1740	1532.85	49	2.57734
Smic6201	378	175.416	0	0
Smic6202	11016	10808.8	31	0.231236
Smic6203	342	142.141	3	1.70167
Smic6204	2922	2714.85	10	0.296981
Smic6205	1947	1739.85	0	0
Smic6206	969	761.845	0	0
Smic6207	1542	1334.85	0	0
Smic6208	4272	4064.85	119	2.36035
Smic6209	1701	1493.85	69	3.72406
Smic6210	522	315.765	3	0.766002
Smic6211	438	233.103	35	12.1058
Smic6212	246	64.2212	6	7.53262
Smic6213	627	420.288	2	0.383668
Smic6214	372	169.8	4	1.8993
Smic6215	909	701.992	0	0
Smic6216	1734	1526.85	23	1.21452
Smic6217	486	280.119	17	4.89304
Smic6218	1464	1256.85	31	1.98863
Smic6219	273	84.4592	5	4.77305
Smic6220	999	791.845	2	0.20364
Smic6221	933	725.992	4	0.444223
Smic6222	7509	7301.85	17	0.187711
Smic6223	9015	8807.85	0	0
Smic6224	942	734.919	19	2.08443
Smic6225	237	58.1105	4	5.54982
Smic6226	276	86.7951	3	2.78676
Smic6227	2538	2330.85	18	0.622633
Smic6228	822	615.055	17	2.22848
Smic6229	957	749.845	12	1.29028
Smic6230	1896	1688.85	58	2.76893
Smic6231	870	662.992	9	1.09448
Smic6232	1563	1355.85	22	1.30823
Smic6233	1770	1562.85	33	1.70244
Smic6234	1515	1307.85	20	1.23295
Smic6235	579	372.527	461.844	99.9563
Smic6236	1542	1334.85	14	0.84561
Smic6237	642	435.203	13	2.40838
Smic6238	2097	1889.85	16	0.682601
Smic6239	3258	3050.85	61	1.61207
Smic6240	5778	5570.85	4	0.0578911
Smic6241	294	101.176	28	22.3128
Smic6242	3276	3068.85	0	0
Smic6243	1467	1259.85	0	0
Smic6244	1203	995.845	38	3.07656
Smic6245	1704	1496.85	2	0.107727
Smic6246	537	330.701	11	2.68182
Smic6247	819	612.055	9	1.18557
Smic6248	468	262.608	0	0
Smic6249	5307	5099.85	22	0.347807
Smic6250	1089	881.845	0	0
Smic6251	2568	2360.85	116	3.96154
Smic6252	2634	2426.85	869	28.8703
Smic6253	6606	6398.85	0	0
Smic6254	771	564.114	27	3.85896
Smic6255.t1	1260	1052.85	17	1.30184
Smic6256	1776	1568.85	47	2.41541
Smic6257	4644	4436.85	0	0
Smic6258	2010	1802.85	5	0.223607
Smic6259	3759	3551.85	1	0.0226996
Smic6260	4080	3872.85	0	0
Smic6261	11022	10814.8	26	0.193832
Smic6262	2250	2042.85	6	0.236804
Smic6263	1002	794.845	2	0.202871
Smic6264	1041	833.845	0	0
Smic6265	4461	4253.85	0	0
Smic6266	3894	3686.85	36.3082	0.794005
Smic6267	627	420.288	5	0.95917
Smic6268	3297	3089.85	205	5.34922
Smic6269	471	265.502	8	2.42938
Smic6270	5775	5567.85	142	2.05624
Smic6271	819	612.055	29	3.82015
Smic6272	1398	1190.85	69	4.67161
Smic6273	2466	2258.85	101	3.60502
Smic6274	2694	2486.85	211	6.8408
Smic6275	2238	2030.85	140	5.55807
Smic6276	684	477.114	35	5.91452
Smic6277	3054	2846.85	0	0
Smic6278	1623	1415.85	250	14.2363
Smic6279	2463	2255.85	0	0
Smic6280	1527	1319.85	54	3.29871
Smic6281	765	558.114	503	72.6639
Smic6282	1011	803.845	0	0
Smic6283	306	111.203	0	0
Smic6284	2262	2054.85	94	3.68826
Smic6285	339	139.52	0	0
Smic6286	1527	1319.85	37	2.26023
Smic6287	7149	6941.85	37	0.429734
Smic6288	210	40.0476	0	0
Smic6289	399	195.17	3	1.23931
Smic6290	1980	1772.85	16	0.72765
Smic6291	936	728.919	2	0.22122
Smic6292	3546	3338.85	38	0.917615
Smic6293	10646	10438.8	40	0.308945
Smic6294	582	375.49	12.3328	2.6481
Smic6295	3987	3779.85	76	1.62111
Smic6296	1017	809.845	0	0
Smic6297	882	674.992	11	1.31392
Smic6298	1101	893.845	12	1.08241
Smic6299	912	704.992	1	0.114364
Smic6300	3015	2807.85	34	0.97629
Smic6301	1704	1496.85	92.6824	4.99222
Smic6302	2097	1889.85	15	0.639938
Smic6303	1881	1673.85	92	4.43145
Smic6304	945	737.845	46	5.0265
Smic6305	5871	5663.85	194	2.76162
Smic6306	1371	1163.85	1	0.0692752
Smic6307	294	101.176	5	3.98443
Smic6308	3510	3302.85	0	0
Smic6309	825	618.055	0	0
Smic6310	1284	1076.85	0	0
Smic6311	1977	1769.85	0	0
Smic6312	666	459.114	0	0
Smic6313	2139	1931.85	61	2.54584
Smic6314	1908	1700.85	10	0.474033
Smic6315	609	402.413	2	0.400711
Smic6316	2454	2246.85	46	1.65066
Smic6317	1986	1778.85	0	0
Smic6318	3075	2867.85	42	1.18077
Smic6319	279	89.1554	25	22.6082
Smic6320	1227	1019.85	4	0.316227
Smic6321	3813	3605.85	133	2.97384
Smic6322	1413	1205.85	8	0.534899
Smic6323	486	280.119	12	3.45391
Smic6324	555	348.6	1	0.231284
Smic6325	5115	4907.85	2	0.0328558
Smic6326	579	372.527	7	1.515
Smic6327	702	495.114	13	2.11696
Smic6328	1719	1511.85	7	0.373305
Smic6329	1689	1481.85	0	0
Smic6330	5295	5087.85	83	1.31528
Smic6331	690	483.114	17	2.83709
Smic6332	4089	3881.85	50	1.0385
Smic6333	570	363.564	14	3.1047
Smic6334	16329	16121.8	47	0.235048
Smic6335	2943	2735.85	16.4379	0.484428
Smic6336	1800	1592.85	21	1.06296
Smic6337	384	180.928	0	0
Smic6338	561	354.564	2	0.454787
Smic6339	1734	1526.85	20	1.05611
Smic6340	546	339.634	5	1.18695
Smic6341	1788	1580.85	40	2.04006
Smic6342	2397	2189.85	45	1.65681
Smic6343	9567	9359.85	72.127	0.621301
Smic6344	951	743.845	4	0.433561
Smic6345	2748	2540.85	10	0.317318
Smic6346	285	94.0965	38	32.5599
Smic6347	1071	863.845	18	1.68
Smic6348	276	86.7951	4	3.71568
Smic6349	2001	1793.85	43	1.93267
Smic6350	1179	971.845	43	3.56734
Smic6351	816	609.055	12	1.58854
Smic6352	1125	917.845	32	2.81095
Smic6353	1683	1475.85	52	2.84077
Smic6354	1203	995.845	47	3.80521
Smic6355	1971	1763.85	52	2.37693
Smic6356	513	306.796	2	0.525597
Smic6357	741	534.114	121	18.2652
Smic6358	1260	1052.85	44	3.36947
Smic6359	705	498.114	81	13.1108
Smic6360	642	435.203	36	6.66935
Smic6361	6342	6134.85	203	2.66788
Smic6362	840	632.992	0	0
Smic6363	1527	1319.85	26	1.58827
Smic6364	1722	1514.85	58	3.08697
Smic6365	912	704.992	1	0.114364
Smic6366	477	271.368	6	1.78265
Smic6367	1473	1265.85	42	2.67511
Smic6368	3210	3002.85	0	0
Smic6369	2148	1940.85	32	1.32933
Smic6370	9153	8945.85	0	0
Smic6371	732	525.114	2	0.307079
Smic6372	270	82.2355	4	3.9217
Smic6373	207	38.2085	0	0
Smic6374	3495	3287.85	39	0.956371
Smic6375	564	357.564	2	0.450971
Smic6376	1593	1385.85	196	11.4029
Smic6377	924	716.992	0.544328	0.0612096
Smic6378	3807	3599.85	0	0
Smic6379	3435	3227.85	9	0.224803
Smic6380	993	785.845	150	15.3896
Smic6381	4182	3974.85	172	3.48884
Smic6382	1653	1445.85	47	2.62089
Smic6383	351	150.369	0	0
Smic6384	903	695.992	30	3.47528
Smic6385	2214	2006.85	30	1.20526
Smic6386	3855	3647.85	55	1.21562
Smic6387	2277	2069.85	337	13.127
Smic6388	1854	1646.85	52	2.5458
Smic6389	744	537.114	18	2.70196
Smic6390	1128	920.845	55	4.81559
Smic6391	5700	5492.85	72	1.05684
Smic6392	3192	2984.85	79	2.13392
Smic6393	4452	4244.85	56	1.06365
Smic6394	840	632.992	117	14.9026
Smic6395	933	725.992	15	1.66584
Smic6396	1452	1244.85	49	3.17361
Smic6397	1848	1640.85	98	4.81539
Smic6398	2289	2081.85	88	3.40806
Smic6399	2121	1913.85	50	2.10638
Smic6400	489	283.119	0	0
Smic6401	276	86.7951	0	0
Smic6402	864	656.992	32	3.92702
Smic6403	993	785.845	63	6.46363
Smic6404	1179	971.845	0	0
Smic6405	903	695.992	0	0
Smic6406	693	486.114	68	11.2783
Smic6407	1587	1379.85	49	2.86312
Smic6408	2619	2411.85	101	3.37633
Smic6409	1602	1394.85	6	0.346815
Smic6410	609	402.413	103	20.6366
Smic6411	1350	1142.85	0	0
Smic6412	693	486.114	0	0
Smic6413	5454	5246.85	235.16	3.61359
Smic6414	3624	3416.85	236	5.56878
Smic6415	2538	2330.85	89	3.07857
Smic6416	2601	2393.85	0	0
Smic6417	1152	944.845	4	0.341328
Smic6418	1875	1667.85	64	3.09384
Smic6419	1167	959.845	6	0.503991
Smic6420	5247	5039.85	0	0
Smic6421	234	55.948	0	0
Smic6422	480	274.286	48	14.1095
Smic6423	1899	1691.85	26	1.23904
Smic6424	2787	2579.85	79	2.46892
Smic6425	468	262.608	0	0
Smic6426	3243	3035.85	3	0.0796737
Smic6427	666	459.114	1	0.175612
Smic6428	867	659.992	10	1.22162
Smic6429	1584	1376.85	37	2.16665
Smic6430	1452	1244.85	168	10.881
Smic6431	813	606.055	1	0.133034
Smic6432	9669	9461.85	320	2.72676
Smic6433	423	218.533	0	0
Smic6434	2985	2777.85	0	0
Smic6435	1250	1042.85	0	0
