target_id	length	eff_length	est_counts	tpm
Smic258	816	608.527	43	6.08362
Smic259	1902	1693.73	135.799	6.90281
Smic260	2829	2620.73	58.7077	1.92861
Smic261	6369	6160.73	444.3	6.20893
Smic262	1254	1045.73	23	1.89357
Smic263	4779	4570.73	30.2842	0.570432
Smic264	1872	1663.73	42	2.1734
Smic265	2493	2284.73	9	0.339141
Smic266	1098	889.733	0	0
Smic267	2697	2488.73	3852.72	133.279
Smic268	1731	1522.73	15	0.848088
Smic269	3525	3316.73	22	0.571065
Smic270	2346	2137.73	92.8826	3.74071
Smic271	507	300.108	927.165	265.983
Smic272	1887	1678.73	114.835	5.88931
Smic273	2853	2644.73	59	1.92063
Smic274	1287	1078.73	0	0
Smic275	2667	2458.73	237	8.2987
Smic276	1050	841.733	9	0.920537
Smic277	963	755.124	0	0
Smic278	11742	11533.7	65	0.485196
Smic279	960	752.124	0	0
Smic280	1503	1294.73	18	1.19692
Smic281	10632	10423.7	0	0
Smic282	285	88.9437	5	4.83981
Smic283	495	288.225	13	3.88316
Smic284	2625	2416.73	328	11.6847
Smic285	729	521.751	41	6.76541
Smic286	471	264.225	53	17.2693
Smic287	9933	9724.73	22	0.194768
Smic288	285	88.9437	8	7.74369
Smic289	9855	9646.73	0	0
Smic290	1692	1483.73	77	4.46795
Smic291	4203	3994.73	83	1.78881
Smic292	417	210.885	3	1.22476
Smic293	375	169.796	6	3.04227
Smic294	3876	3667.73	0	0
Smic295	2931	2722.73	62	1.96047
Smic296	957	749.124	53	6.0911
Smic297	1326	1117.73	28	2.15672
Smic298	1560	1351.73	115	7.32454
Smic299	7095	6886.73	0	0
Smic300	717	509.751	0	0
Smic301	828	620.466	117	16.2346
Smic302	585	377.973	0	0
Smic303	1983	1774.73	43	2.08597
Smic304	1458	1249.73	26	1.79114
Smic305	2694	2485.73	156	5.40311
Smic306	3540	3331.73	0	0
Smic307	6468	6259.73	505	6.94559
Smic308	2484	2275.73	106	4.01012
Smic309	759	551.697	62	9.6753
Smic310	303	103.98	16	13.2477
Smic311	3351	3142.73	158	4.32836
Smic312	9546	9337.73	21	0.19362
Smic313	1254	1045.73	73.4754	6.04915
Smic314	1050	841.733	72.5246	7.41796
Smic315	369	164.082	22	11.5434
Smic316	6393	6184.73	12	0.167045
Smic317	837	629.466	139	19.0115
Smic318	2460	2251.73	45	1.72056
Smic319	1623	1414.73	0	0
Smic320	828	620.466	13	1.80384
Smic321	990	781.968	0	0
Smic322	504	297.108	0	0
Smic323	486	279.225	0	0
Smic324	270	77.0656	6	6.70292
Smic325	1023	814.733	3	0.317015
Smic326	750	542.697	5	0.793206
Smic327	321	119.678	0	0
Smic328	597	389.973	0	0
Smic329	204	33.045	6	15.6322
Smic330	2580	2371.73	103	3.73891
Smic331	3777	3568.73	0	0
Smic332	1272	1063.73	0	0
Smic333	7038	6829.73	229.537	2.89349
Smic334	3816	3607.73	193	4.60571
Smic335	2499	2290.73	0	0
Smic336	6087	5878.73	0	0
Smic337	636	428.891	63	12.6464
Smic338	2859	2650.73	136	4.41719
Smic339	435	228.598	0	0
Smic340	1227	1018.73	93	7.85952
Smic341	600	392.973	11	2.40993
Smic342	1953	1744.73	0	0
Smic343	1779	1570.73	27	1.47991
Smic344	3546	3337.73	545	14.0578
Smic345	708	500.751	71	12.207
Smic346	297	98.9271	0	0
Smic347	270	77.0656	0	0
Smic348	1650	1441.73	0	0
Smic349	1494	1285.73	0	0
Smic350	3786	3577.73	0	0
Smic351	669	461.846	24	4.47391
Smic352	1467	1258.73	95.4276	6.527
Smic353	627	419.891	37	7.58645
Smic354	3558	3349.73	150	3.85527
Smic355	10131	9922.73	0	0
Smic356	1068	859.733	49	4.90688
Smic357	798	590.527	20	2.91584
Smic358	2082	1873.73	0	0
Smic359	5322	5113.73	82	1.38054
Smic360	1035	826.733	39	4.06137
Smic361	1260	1051.73	176	14.4072
Smic362	1170	961.733	76	6.8035
Smic363	1683	1474.73	633	36.9542
Smic364	399	193.268	0	0
Smic365	1263	1054.73	38	3.1018
Smic366	2655	2446.73	26	0.914872
Smic367	246	59.6024	16	23.1116
Smic368	3534	3325.73	113	2.92526
Smic369	1677	1468.73	57	3.34122
Smic370	1578	1369.73	23	1.44566
Smic371	288	91.3862	0	0
Smic372	1122	913.733	75	7.06668
Smic373	852	644.466	25	3.33975
Smic374	2538	2329.73	3	0.110863
Smic375	7395	7186.73	0	0
Smic376	2535	2326.73	140	5.1803
Smic377	19002	18793.7	903	4.13664
Smic378	3291	3082.73	129	3.60269
Smic379	3354	3145.73	314	8.59372
Smic380	360	155.517	56	31.0015
Smic381	1926	1717.73	40	2.00483
Smic382	2274	2065.73	0	0
Smic383	9993	9784.73	259	2.27889
Smic384	1335	1126.73	0	0
Smic385	2238	2029.73	0	0
Smic386	5502	5293.73	124	2.01666
Smic387	753	545.697	36.5924	5.77315
Smic388	1905	1696.73	205.612	10.433
Smic389	3837	3628.73	0	0
Smic390	771	563.642	0	0
Smic391	870	662.466	48	6.23808
Smic392	3576	3367.73	683	17.4605
Smic393	1146	937.733	0	0
Smic394	4242	4033.73	0	0
Smic395	1425	1216.73	8	0.566067
Smic396	1122	913.733	0	0
Smic397	3033	2824.73	0	0
Smic398	5229	5020.73	397	6.80764
Smic399	1179	970.733	18	1.59642
Smic400	2073	1864.73	12	0.554036
Smic401	5544	5335.73	51	0.822905
Smic402	3522	3313.73	0	0
Smic403	615	407.932	0	0
Smic404	3873	3664.73	30.5562	0.717845
Smic405	4791	4582.73	0	0
Smic406	915	707.124	0	0
Smic407	1692	1483.73	0	0
Smic408	3540	3331.73	87	2.24814
Smic409	1806	1597.73	0	0
Smic410	228	47.7406	29	52.2978
Smic411.t1	507	300.108	19	5.45066
Smic412	1452	1243.73	86	5.95312
Smic413	831	623.466	21	2.89988
Smic414	3327	3118.73	19	0.524504
Smic415	1305	1096.73	34	2.66902
Smic416	6351	6142.73	0	0
Smic417	6318	6109.73	0	0
Smic418	855	647.466	0	0
Smic419	1974	1765.73	56	2.73046
Smic420	504	297.108	14	4.05683
Smic421	561	354.009	4	0.972789
Smic422	1143	934.733	0	0
Smic423	5247	5038.73	38	0.649285
Smic424	834	626.466	59	8.10827
Smic425	1488	1279.73	15	1.00913
Smic426	651	443.891	0	0
Smic427	1695	1486.73	40	2.31633
Smic428	297	98.9271	68	59.1789
Smic429	1023	814.733	24	2.53612
Smic430	549	342.044	25	6.29262
Smic431	609	401.932	0	0
Smic432	552	345.044	17	4.24178
Smic433	1938	1729.73	121	6.02254
Smic434	2205	1996.73	58	2.50081
Smic435	309	109.119	5	3.94497
Smic436	3054	2845.73	44	1.33116
Smic437	1974	1765.73	135	6.58237
Smic438	768	560.642	49	7.52461
Smic439	666	458.846	51	9.56923
Smic440	465	258.277	20	6.6668
Smic441	1722	1513.73	464	26.3902
Smic442	1227	1018.73	13	1.09864
Smic443	978	770.124	0	0
Smic444	882	674.332	0	0
Smic445	474	267.225	10	3.22179
Smic446	1011	802.733	0	0
Smic447	1551	1342.73	26	1.66708
Smic448	1302	1093.73	287	22.5914
Smic449	618	410.932	128	26.8172
Smic450	1506	1297.73	40	2.65368
Smic451	2376	2167.73	0	0
Smic452	285	88.9437	0	0
Smic453	5406	5197.73	91	1.5073
Smic454	222	43.7492	59	116.106
Smic455	7725	7516.73	344	3.94006
Smic456	1506	1297.73	85	5.63906
Smic457	972	764.124	0	0
Smic458	1440	1231.73	106	7.40905
Smic459	1836	1627.73	256	13.5404
Smic460	225	45.8477	0	0
Smic461	5013	4804.73	0	0
Smic462	828	620.466	49	6.7991
Smic463	633	425.891	0	0
Smic464	2460	2251.73	0	0
Smic465	3531	3322.73	0	0
Smic466	1116	907.733	7	0.663916
Smic467	3273	3064.73	0	0
Smic468	426	219.757	0	0
Smic469	13743	13534.7	951	6.04929
Smic470	9507	9298.73	873.268	8.08532
Smic471	327	125.074	51	35.1057
Smic472	573	366.009	41	9.64417
Smic473	4731	4522.73	334	6.35798
Smic474	975	767.124	178	19.9769
Smic475	1473	1264.73	365	24.8466
Smic476	498	291.138	18	5.32289
Smic477	5331	5122.73	518	8.70565
Smic478	2691	2482.73	42	1.45644
Smic479	984	776.124	29	3.21692
Smic480	6744	6535.73	372	4.90029
Smic481	1455	1246.73	0	0
Smic482	867	659.466	0	0
Smic483	2382	2173.73	18	0.712918
Smic484	1938	1729.73	116	5.77367
Smic485	3915	3706.73	480	11.1487
Smic486	2058	1849.73	154	7.16779
Smic487	1806	1597.73	421	22.6856
Smic488	861	653.466	67	8.82725
Smic489	474	267.225	9	2.89961
Smic490	2007	1798.73	92	4.40346
Smic491	2082	1873.73	30	1.37844
Smic492	1413	1204.73	133	9.50461
Smic493	8466	8257.73	390.715	4.07355
Smic494	14310	14101.7	266.754	1.62859
Smic495	5127	4918.73	0	0
Smic496	13125	12916.7	0	0
Smic497	4479	4270.73	52.2728	1.05377
Smic498	1596	1387.73	392	24.3194
Smic499	330	127.684	3	2.02282
Smic500	1125	916.733	0	0
Smic501	1857	1648.73	57	2.97644
Smic502	16107	15898.7	1001.7	5.42437
Smic503	4314	4105.73	7	0.146785
Smic504	3288	3079.73	57	1.59344
Smic505	1329	1120.73	9	0.691375
Smic506	1881	1672.73	42	2.1617
Smic507	2289	2080.73	188	7.77884
Smic508	1611	1402.73	60	3.68256
Smic509	1725	1516.73	9	0.510866
Smic510	1308	1099.73	34	2.66174
Smic511	1209	1000.73	41	3.52727
Smic512	747	539.697	243	38.7641
Smic513	5724	5515.73	0	0
Smic514	3651	3442.73	47	1.17535
Smic515	2010	1801.73	364	17.3934
Smic516	2064	1855.73	58	2.69083
Smic517	2844	2635.73	38	1.24124
Smic518	2748	2539.73	88	2.9831
Smic519	3213	3004.73	43.6528	1.25078
Smic520	684	476.799	23	4.15304
Smic521	441	234.528	72	26.4308
Smic522	3384	3175.73	36	0.97596
Smic523	1188	979.733	33	2.89988
Smic524	462	255.38	5	1.68561
Smic525	6165	5956.73	100	1.44532
Smic526	5847	5638.73	430	6.56539
Smic527	1050	841.733	92	9.40994
Smic528	2442	2233.73	45	1.73442
Smic529	561	354.009	0	0
Smic530	1425	1216.73	175	12.3827
Smic531	246	59.6024	0	0
Smic532	489	282.225	11	3.35561
Smic533	456	249.431	62	21.4001
Smic534	432	225.712	143	54.5449
Smic535	8496	8287.73	791	8.21702
Smic536	4875	4666.73	0	0
Smic537	2493	2284.73	101	3.80592
Smic538	1578	1369.73	6	0.377128
Smic539	7122	6913.73	0	0
Smic540	1416	1207.73	0	0
Smic541	1305	1096.73	0	0
Smic542	1560	1351.73	21	1.33752
Smic543	708	500.751	33	5.67369
Smic544	351	147.054	0	0
Smic545	846	638.466	2	0.269691
Smic546	2718	2509.73	92	3.15598
Smic547	3756	3547.73	74	1.79578
Smic548	3294	3085.73	33	0.920723
Smic549	5394	5185.73	406	6.74046
Smic550	1167	958.733	36	3.23279
Smic551	1737	1528.73	143	8.05337
Smic552	780	572.585	31	4.66117
Smic553	207	34.8107	0	0
Smic554	381	175.639	3	1.47053
Smic555	6390	6181.73	200	2.78544
Smic556	7365	7156.73	38	0.457133
Smic557	1653	1444.73	65	3.87346
Smic558	3390	3181.73	4	0.108235
Smic559	3777	3568.73	0	0
Smic560	2037	1828.73	37	1.74191
Smic561	1872	1663.73	54	2.79437
Smic562	558	351.009	22	5.39607
Smic563	2064	1855.73	216	10.021
Smic564	1512	1303.73	0	0
Smic565	3495	3286.73	0	0
Smic566	1839	1630.73	35	1.84781
Smic567	3816	3607.73	278	6.63413
Smic568	2835	2626.73	1	0.0327761
Smic569	2202	1993.73	36	1.55456
Smic570	3498	3289.73	0	0
Smic571	525	318.076	0	0
Smic572	615	407.932	0	0
Smic573	817	609.466	0	0
Smic574	1284	1075.73	5	0.400165
Smic575	2310	2101.73	0	0
Smic576	2280	2071.73	0	0
Smic577	1422	1213.73	0	0
Smic578	7095	6886.73	0	0
Smic579	2202	1993.73	0	0
Smic580	1212	1003.73	0	0
Smic581	4698	4489.73	2	0.0383515
Smic582	3690	3481.73	0	0
Smic583	543	336.044	0	0
Smic584	1215	1006.73	155	13.2553
Smic585	384	178.586	25	12.0522
Smic586	906	698.194	0	0
Smic587	2592	2383.73	0	0
Smic588	2601	2392.73	0	0
Smic589	720	512.751	0	0
Smic590	1254	1045.73	196	16.1365
Smic591	603	395.973	0	0
Smic592	1710	1501.73	260	14.9058
Smic593	7533	7324.73	0	0
Smic594	1077	868.733	0	0
Smic595	276	81.7681	0	0
Smic596	1209	1000.73	16	1.3765
Smic597	2625	2416.73	134	4.77364
Smic598	558	351.009	6	1.47165
Smic599	2112	1903.73	287	12.9792
Smic600	1500	1291.73	138	9.19771
Smic601	447	240.504	16	5.72757
Smic602	1881	1672.73	30	1.54407
Smic603	1308	1099.73	54.0055	4.22789
Smic604	1581	1372.73	0	0
Smic605	498	291.138	41	12.1244
Smic606	3375	3166.73	33.0091	0.89742
Smic607	5715	5506.73	154	2.40769
Smic608	2841	2632.73	0	0
Smic609	4890	4681.73	57	1.04819
Smic610	774	566.585	14	2.12734
Smic611	459	252.431	7	2.38742
Smic612	1935	1726.73	0	0
Smic613	1920	1711.73	0	0
Smic614	210	36.6342	0	0
Smic615	474	267.225	0	0
Smic616	279	84.1076	0	0
Smic617	2622	2413.73	40	1.42674
Smic618	3165	2956.73	120	3.49416
Smic619	1203	994.733	31	2.68305
Smic620	2103	1894.73	147	6.67948
Smic621	201	31.3218	0	0
Smic622	1140	931.733	267	24.6714
Smic623	1026	817.733	0	0
Smic624	1044	835.733	6	0.618097
Smic625	783	575.585	9	1.34619
Smic626	2229	2020.73	82	3.49364
Smic627	3846	3637.73	0	0
Smic628	2226	2017.73	50.4261	2.15162
Smic629	513	306.108	0	0
Smic630	765	557.642	28	4.32291
Smic631	2601	2392.73	228	8.20378
Smic632	5751	5542.73	6	0.0931967
Smic633	1779	1570.73	9	0.493303
Smic634	3090	2881.73	223.548	6.67869
Smic635	3267	3058.73	126	3.54652
Smic636	8481	8272.73	93	0.967848
Smic637	420	213.778	0	0
Smic638	525	318.076	0	0
Smic639	999	790.733	38	4.13739
Smic640	1209	1000.73	62	5.33392
Smic641	219	42.0969	22	44.9931
Smic642	228	47.7406	2	3.60674
Smic643	633	425.891	107	21.6301
Smic644	642	434.891	153	30.2889
Smic645	5484	5275.73	401.069	6.545
Smic646	10200	9991.73	188	1.61991
Smic647	1023	814.733	21	2.2191
Smic648	336	133.107	13	8.40842
Smic649	396	190.345	0	0
Smic650	2085	1876.73	53	2.43135
Smic651	522	315.108	0	0
Smic652	966	758.124	7	0.794934
Smic653	4089	3880.73	0	0
Smic654	315	114.383	5	3.76342
Smic655	1188	979.733	0	0
Smic656	1059	850.733	80	8.09599
Smic657	933	725.124	86	10.2108
Smic658	1581	1372.73	105	6.58531
Smic659	576	368.973	0	0
Smic660	273	79.3965	19	20.6028
Smic661	3420	3211.73	235	6.29944
Smic662	660	452.891	71	13.497
Smic663	1359	1150.73	95	7.10759
Smic664	2217	2008.73	49	2.10013
Smic665	1581	1372.73	119.613	7.50179
Smic666	1629	1420.73	13	0.787779
Smic667	2436	2227.73	269	10.3959
Smic668	723	515.751	5	0.834649
Smic669	2577	2368.73	206	7.48729
Smic670	1821	1612.73	599	31.977
Smic671	657	449.891	5	0.956832
Smic672	705	497.751	6	1.0378
Smic673	1344	1135.73	7	0.530634
Smic674	561	354.009	0	0
Smic675	279	84.1076	0	0
Smic676	3930	3721.73	37	0.855913
Smic677	1152	943.733	53	4.83504
Smic678	1596	1387.73	69	4.28072
Smic679	7380	7171.73	116	1.39254
Smic680	2817	2608.73	0	0
Smic681	2844	2635.73	20	0.653284
Smic682	2871	2662.73	157	5.07628
Smic683	3372	3163.73	9	0.244915
Smic684	2229	2020.73	8	0.340843
Smic685	4080	3871.73	26.9794	0.599929
Smic686	1491	1282.73	31	2.08065
Smic687	12528	12319.7	0	0
Smic688	12141	11932.7	90	0.649346
Smic689	1026	817.733	29	3.05323
Smic690	4065	3856.73	390.124	8.70875
Smic691	1086	877.733	44	4.31582
Smic692	2478	2269.73	0	0
Smic693	1017	808.733	0	0
Smic694	762	554.642	0	0
Smic695	804	596.527	0	0
Smic696	23055	22846.7	481.567	1.81471
Smic697	549	342.044	242	60.9125
Smic698	1260	1051.73	29	2.37392
Smic699	1089	880.733	0	0
Smic700	1728	1519.73	29	1.64287
Smic701	5766	5557.73	485	7.51307
Smic702	3402	3193.73	0	0
Smic703	8199	7990.73	596	6.42145
Smic704	642	434.891	49	9.70038
Smic705	780	572.585	7	1.05252
Smic706	2136	1927.73	188	8.39623
Smic707	4014	3805.73	255	5.76866
Smic708	2676	2467.73	247	8.61732
Smic709	12171	11962.7	509	3.6632
Smic710	1800	1591.73	221	11.9535
Smic711	447	240.504	83	29.7118
Smic712	846	638.466	53	7.1468
Smic713	1107	898.733	267	25.5772
Smic714	2415	2206.73	64	2.49691
Smic715	825	617.466	22	3.06749
Smic716	4719	4510.73	471	8.98974
Smic717	1518	1309.73	104	6.83634
Smic718	2451	2242.73	22	0.844537
Smic719	858	650.466	0	0
Smic720	4173	3964.73	480	10.4232
Smic721	2346	2137.73	399	16.0691
Smic722	3123	2914.73	140	4.13526
Smic723	1416	1207.73	64	4.56228
Smic724	1590	1381.73	61	3.80083
Smic725	867	659.466	10	1.30551
Smic726	345	141.407	0	0
Smic727	570	363.009	0	0
Smic728	558	351.009	0	0
Smic729	306	106.526	0	0
Smic730	645	437.891	0	0
Smic731	987	778.968	84	9.28395
Smic732	858	650.466	134	17.7359
Smic733	2481	2272.73	185	7.00804
Smic734	7167	6958.73	0	0
Smic735	4545	4336.73	561	11.1371
Smic736	1308	1099.73	90	7.04577
Smic737	465	258.277	0	0
Smic738	369	164.082	0	0
Smic739	1692	1483.73	61	3.53954
Smic740	906	698.194	0	0
Smic741	669	461.846	14	2.60978
Smic742	1380	1171.73	71	5.21679
Smic743	11355	11146.7	647	4.99724
Smic744	5109	4900.73	117	2.05541
Smic745	792	584.527	1	0.147289
Smic746	1764	1555.73	163	9.0204
Smic747	1563	1354.73	0	0
Smic748	1551	1342.73	67.3805	4.32034
Smic749	1440	1231.73	100.619	7.03297
